mask_file,image_file,volume,illustration_order,family,genus,species,mean_L,mean_a,mean_b,std_L,std_a,std_b,median_L,median_a,median_b,color_diversity,color_spread,hue_concentration,red_intensity,yellow_intensity,green_intensity,blue_intensity,purple_intensity,conspicuousness,distinctiveness_global,distinctiveness_family,distinctiveness_genus
KW_T_423_13_0137L.tif_mask.png,KW_T_423_13_0137L.tif.jpg,13,1022,Asteraceae,Crepis,Crepis capillaris,51.75694158297882,-1.1789565625500753,15.384103742037349,23.650835754192528,1.6789476870449853,7.4270957223029015,54.598591861108886,-0.7042805978271705,14.948917871483555,1.6079864027979527,13.366733379120664,0.003661612345239984,0.0,0.2967,0.0,0.0,0.0,27.597709689569243,5.087775615357986,5.159944312296228,4.7486108077469344
KW_T_423_13_0139L.tif_mask.png,KW_T_423_13_0139L.tif.jpg,13,1023,Cyperaceae,Carex,Carex otrubae,48.70656301734233,-1.5489036682791648,11.703913903516362,24.81535062999667,1.7263101349568284,4.369714883195216,48.61739087531068,-0.8529966484061886,10.852034112485432,1.6084182179915536,12.544915918924305,0.007318542401026362,0.0,0.0,0.0,0.0,0.0,26.189606201281965,12.096185814643473,9.211707938849663,9.211707938849663
KW_T_423_13_0141L.tif_mask.png,KW_T_423_13_0141L.tif.jpg,13,1024,Cyperaceae,Carex,Carex remota,67.52330617961391,-5.745169757911886,27.350108215230353,17.811600277221984,4.480613019614822,15.94744122102177,72.97431514552886,-3.43451836808681,17.561377354268934,1.5926060386389596,9.093372127086733,0.005770496753041421,0.0,0.0,0.7437,0.0,0.0,36.0353266580699,13.72301778788282,16.197798240516136,16.197798240516136
KW_T_423_13_0143L.tif_mask.png,KW_T_423_13_0143L.tif.jpg,13,1025,Cyperaceae,Carex,Carex pilulifera,46.7297283621124,-2.120010576741805,8.503480316482522,19.598404383314637,2.8531963251415777,5.242272266801759,53.358324622643565,-2.7649766622285425,10.871237058937577,1.6064728747416495,10.68284895614944,0.03617053649862445,0.0,0.0,0.0,0.0,0.0,19.594751102391534,8.159010772359037,5.006185860846181,5.006185860846181
KW_T_423_13_0145L.tif_mask.png,KW_T_423_13_0145L.tif.jpg,13,1026,Cyperaceae,Carex,Carex rostrata,48.05498662168449,-1.105867186287991,10.830073356282519,21.924448364235953,1.6523251835634192,4.317511136042191,49.23676939147287,-0.4514478969747543,10.179975472965442,1.607146023143703,12.507397607974866,0.00735283977740675,0.0,0.0,0.278,0.0,0.0,22.68173789190207,11.906776206523384,8.907245086038024,8.907245086038024
KW_T_423_13_0147L.tif_mask.png,KW_T_423_13_0147L.tif.jpg,13,1027,Cyperaceae,Carex,Carex echinata,51.62511133190468,0.46427262077323195,7.928398157434119,21.986843969217215,2.9064410098521716,4.961935959092954,60.0089709149635,-0.18079307201559935,4.935860678798159,1.6064655603058142,11.79517580208862,0.1467284319321519,0.0,0.0,0.0,0.0,0.0,21.933659458369846,11.384048126187219,9.19449387684049,9.19449387684049
KW_T_423_13_0149L.tif_mask.png,KW_T_423_13_0149L.tif.jpg,13,1028,Cyperaceae,Carex,Carex paniculata,50.101367568585744,-1.785915413998954,10.778141051889511,21.272356982062128,1.6742941768194401,5.2437371032670965,55.71329704232632,-0.7701643023498572,11.47739849997408,1.6075523319610416,11.117259535910902,0.0030967903324173873,0.0,0.0,0.2696,0.0,0.0,23.037715781335635,6.084105467756665,2.837478341130972,2.837478341130972
KW_T_423_13_0151L.tif_mask.png,KW_T_423_13_0151L.tif.jpg,13,1029,Cyperaceae,Carex,Carex elongata,50.62552981297475,-2.521615358518688,10.841257404347937,22.44287227631019,3.5730930710680044,3.7914406640276344,55.553940356977506,-1.2637415286661566,11.259867538078836,1.6083050469188291,11.753078654292915,0.03920289100422436,0.0,0.0,0.0,0.0,0.0,23.80231834529038,6.299776077892801,3.0029186323025527,3.0029186323025527
KW_T_423_13_0153L.tif_mask.png,KW_T_423_13_0153L.tif.jpg,13,1030,Cyperaceae,Carex,Carex acuta,47.760926779681604,-4.243913358394296,8.617859823029612,21.400342785735592,2.305570297636502,5.859302602155025,49.30107447091984,-4.981185700898948,5.009722094355811,1.608575981180129,11.397722612221386,0.052864676473802774,0.0,0.0,0.2546,0.0,0.0,21.381940924435092,15.459507249518266,12.282304062147684,12.282304062147684
KW_T_423_13_0153R.tif_mask.png,KW_T_423_13_0153R.tif.jpg,13,1031,Cyperaceae,Carex,Carex sect. Phaestoglochin,49.53385745478409,-1.341613076109123,12.75374248120822,21.268292817290437,2.32532493396917,6.5101743887169565,51.66625933013412,0.20106884970113797,12.87743919497322,1.6047512754556545,12.203783665883718,0.021830783716056956,0.0,0.3021,0.0,0.0,0.0,23.616078528455283,8.654935965158158,6.026020354923669,6.026020354923669
